temp_avg,humidity_avg,leaf_wetness_hours,soil_moisture,ph_water,ec_water,irrigation_l_day,plant_age_days,light_hours,disease_future
26.2,79.8,3,47.9,6.68,2.64,3.1,31,12.9,8
25.3,82.8,4,55.0,6.07,2.49,2.2,23,8.9,8
22.2,88.2,5,68.9,6.63,1.43,2.6,83,8.5,8
25.1,87.8,3,43.2,6.1,2.03,3.1,98,9.0,8
25.0,84.0,6,69.7,6.32,2.35,3.5,79,12.2,8
27.0,82.9,3,44.8,6.57,1.36,1.5,28,8.9,8
28.9,78.4,4,54.6,6.19,1.44,3.2,61,9.9,8
27.4,85.4,5,49.1,6.16,1.26,2.7,72,13.3,8
24.8,87.8,6,52.6,6.69,1.72,3.4,96,8.8,8
25.6,79.6,4,68.7,5.87,2.6,1.8,93,11.2,8
29.1,81.5,4,59.0,6.64,2.01,1.6,79,11.0,8
27.1,76.6,6,48.9,6.73,2.57,1.9,33,8.2,8
25.1,87.9,6,58.9,6.36,1.33,3.2,70,8.7,8
26.8,76.5,5,53.6,6.5,1.29,2.1,84,13.7,8
27.2,85.6,4,68.3,6.66,2.49,3.4,46,13.8,8
25.9,77.8,4,50.6,6.24,2.0,1.6,41,13.2,8
28.9,86.0,5,57.5,6.68,1.95,1.6,41,10.6,8
28.5,84.6,3,65.5,6.17,1.96,2.7,83,11.6,8
26.2,85.4,6,68.8,6.11,1.81,1.7,43,12.9,8
29.7,84.5,5,64.0,6.78,2.62,1.3,49,12.1,8
29.6,81.0,6,68.1,5.83,2.03,1.9,59,13.4,8
29.7,84.3,5,53.9,6.12,2.76,1.7,42,9.9,8
23.8,78.5,5,62.9,6.26,2.55,2.0,29,11.7,8
22.8,79.1,4,42.8,6.11,2.38,1.5,52,11.4,8
27.0,76.0,6,57.8,6.08,2.22,3.4,91,13.9,8
27.8,84.2,5,40.4,6.17,2.54,3.0,24,13.3,8
24.5,87.6,4,47.8,6.2,2.61,3.1,46,9.0,8
26.3,80.7,5,60.0,5.87,1.41,1.7,81,8.4,8
27.2,78.1,6,45.1,6.58,1.78,3.1,44,10.7,8
25.7,87.4,5,46.0,5.97,2.49,2.5,85,11.3,8
26.3,84.7,4,41.9,5.84,1.55,1.1,39,12.7,8
22.6,88.4,4,62.4,6.39,2.14,1.4,62,9.0,8
30.0,75.1,3,53.4,6.47,2.45,2.1,86,13.5,8
25.0,81.0,6,66.6,6.56,1.56,2.0,77,11.4,8
23.6,88.5,3,50.9,5.89,1.84,3.0,60,13.1,8
25.8,85.1,4,53.1,5.97,2.66,3.2,83,13.0,8
24.5,82.0,3,54.8,5.98,1.77,3.2,65,13.7,8
25.1,81.2,6,65.8,6.39,2.17,1.9,79,12.0,8
26.5,88.4,4,48.8,6.69,1.89,2.6,34,12.7,8
24.2,87.5,3,41.5,6.51,2.6,2.2,46,12.9,8
27.3,75.2,3,58.8,6.11,1.88,3.2,77,10.8,8
25.5,76.8,4,64.8,6.65,1.77,3.2,43,10.6,8
22.7,82.7,5,56.7,6.47,1.48,1.1,54,13.7,8
29.1,76.7,4,49.6,6.49,1.76,2.4,42,8.4,8
25.8,79.1,3,58.9,6.76,2.27,2.3,27,13.7,8
29.4,87.5,6,69.7,6.75,1.48,2.9,35,11.5,8
25.0,80.8,3,57.2,6.19,2.33,1.5,89,9.8,8
26.3,81.8,4,49.5,6.44,1.22,2.7,80,11.3,8
29.0,77.6,3,47.3,6.0,1.79,2.8,77,11.8,8
25.7,84.0,4,69.9,6.21,1.95,1.1,48,8.7,8
27.1,76.8,3,65.5,6.07,1.35,2.1,82,12.0,8
24.0,84.5,3,48.4,6.17,2.29,3.4,45,13.4,8
23.9,86.2,5,47.9,6.48,1.36,1.8,28,13.8,8
26.3,88.1,4,64.1,6.01,1.34,3.2,38,11.6,8
26.9,83.7,5,69.8,5.98,1.79,2.5,90,10.0,8
27.2,80.0,5,54.0,6.18,2.38,1.7,44,11.4,8
28.1,87.8,3,46.8,5.9,2.74,3.1,43,8.0,8
29.4,83.9,4,46.9,6.61,2.44,3.5,58,13.5,8
23.9,80.4,6,63.9,6.76,1.95,2.9,66,12.7,8
27.0,79.8,3,58.2,6.6,1.64,1.2,80,9.0,8
25.5,79.8,4,59.0,6.33,1.68,1.1,48,11.7,8
22.7,75.8,5,45.8,6.47,1.65,2.2,39,8.1,8
25.6,76.5,3,43.9,6.61,1.65,1.0,24,9.3,8
28.3,76.3,6,40.3,5.87,1.31,2.7,55,9.0,8
22.6,79.7,3,67.5,6.22,1.55,1.0,81,8.9,8
26.8,82.1,5,50.6,5.94,1.37,3.4,69,11.3,8
25.3,77.2,5,62.7,5.89,1.21,3.2,39,13.8,8
27.2,87.4,4,66.5,6.56,1.66,3.0,30,8.8,8
28.6,76.0,6,58.0,6.66,1.76,3.0,39,13.2,8
26.3,89.2,3,52.7,5.88,2.68,3.1,25,8.5,8
24.4,76.1,5,41.2,5.98,2.79,2.1,64,8.5,8
22.7,88.4,4,50.1,6.02,2.13,3.0,45,11.8,8
24.3,78.9,6,49.6,6.66,2.64,1.9,42,11.4,8
24.9,89.8,6,57.0,6.71,2.19,3.1,24,10.1,8
27.1,82.8,4,62.9,6.56,2.0,2.5,44,11.2,8
25.1,75.3,5,61.3,6.6,1.27,1.9,23,12.5,8
25.2,79.2,6,66.1,6.14,1.27,2.9,29,12.6,8
24.3,89.1,3,41.4,6.21,1.25,1.6,53,8.1,8
24.9,79.5,5,58.2,6.08,1.44,3.4,77,8.5,8
24.1,80.4,5,45.7,6.76,1.32,2.7,27,8.0,8
27.9,75.7,4,69.2,6.53,1.51,2.0,71,8.1,8
29.9,78.8,6,52.3,6.14,2.03,2.4,47,13.0,8
27.9,78.9,4,58.7,5.94,2.01,2.8,28,8.5,8
22.6,85.7,6,50.5,5.99,1.75,3.0,53,12.3,8
27.1,82.6,4,46.6,6.0,2.27,3.4,78,13.9,8
27.6,77.4,5,60.6,6.41,1.83,1.5,36,12.9,8
28.2,86.9,4,68.2,6.7,1.55,2.3,52,8.4,8
28.1,84.2,5,41.8,6.67,2.31,1.2,75,13.4,8
26.1,79.0,5,64.8,5.87,2.77,1.2,80,13.7,8
24.1,78.4,4,50.2,6.51,2.5,1.3,56,12.2,8
23.0,88.9,6,43.6,5.97,1.86,1.6,32,11.7,8
22.1,84.6,5,61.4,6.11,1.8,2.7,48,11.6,8
22.0,87.1,4,42.5,6.34,1.26,3.2,59,12.9,8
29.5,78.4,5,61.8,6.64,2.25,2.1,74,11.3,8
26.9,83.8,5,53.1,6.04,1.56,2.4,33,10.0,8
26.6,75.8,4,44.9,6.67,2.29,1.5,27,13.8,8
25.0,83.9,5,44.7,6.53,2.42,3.0,51,8.3,8
28.4,78.1,5,62.4,6.47,2.61,3.2,30,12.0,8
23.8,85.0,4,64.8,5.93,2.08,2.2,88,11.5,8
27.9,89.0,3,60.6,6.27,2.53,1.4,69,11.8,8
24.9,81.9,4,61.6,6.08,2.36,1.0,56,11.9,8
27.7,79.6,6,65.4,6.39,1.76,2.3,64,8.7,8
27.7,76.8,3,52.9,6.47,1.37,2.2,88,8.8,8
24.5,85.1,5,45.0,5.87,1.59,3.3,85,8.4,8
29.5,83.8,6,51.3,6.44,2.55,1.1,45,13.6,8
26.1,83.2,3,69.4,6.3,2.06,1.4,49,11.7,8
24.1,89.0,4,53.5,6.64,2.26,1.5,96,8.5,8
27.4,89.7,5,67.7,6.59,2.49,2.4,57,10.6,8
28.0,85.8,3,61.1,6.21,2.27,1.7,46,10.2,8
29.6,77.9,4,62.1,6.78,2.57,1.5,70,8.9,8
22.6,89.2,3,45.7,6.39,1.34,2.3,34,12.9,8
26.3,80.2,4,51.1,6.76,2.65,1.1,81,12.7,8
25.9,76.2,6,62.0,6.52,2.5,3.4,49,10.8,8
24.5,78.6,6,59.7,6.21,2.64,3.2,51,11.1,8
28.1,87.5,5,65.9,6.03,2.37,1.7,69,10.6,8
23.6,78.1,4,46.3,6.27,1.64,1.8,26,11.3,8
24.6,80.9,3,62.4,6.74,1.38,1.6,58,12.4,8
28.1,79.1,5,41.2,5.93,1.41,3.3,80,13.3,8
25.8,75.7,5,49.0,6.26,2.0,2.6,35,11.6,8
23.1,83.4,4,58.9,6.15,1.83,2.3,94,8.8,8
29.2,84.4,6,69.4,6.67,2.25,2.3,56,12.6,8
27.8,86.9,5,69.7,6.6,2.01,1.4,72,10.2,8
26.5,81.2,3,53.2,6.35,1.4,3.4,97,11.8,8
26.9,77.1,5,62.9,6.22,1.2,3.3,42,9.2,8
27.0,84.8,4,58.0,6.48,1.41,3.4,78,9.0,8
26.0,88.4,6,61.3,6.75,1.43,1.7,47,8.3,8
28.0,76.8,4,62.0,5.9,2.35,2.2,88,9.9,8
27.7,77.7,5,56.4,6.7,1.66,2.3,70,11.6,8
22.0,79.9,3,64.4,6.09,1.35,2.2,87,9.9,8
22.9,84.8,5,57.5,5.8,2.41,1.0,92,9.4,8
22.2,82.9,5,43.0,6.54,2.7,3.1,30,14.0,8
23.4,85.7,6,69.7,6.59,1.36,2.9,54,14.0,8
22.6,75.5,4,49.1,6.1,2.74,2.2,30,11.6,8
23.6,87.2,6,68.9,6.58,2.72,1.7,90,9.9,8
26.3,89.8,5,48.8,6.6,2.04,2.6,36,13.2,8
27.4,75.7,3,65.6,6.48,1.67,1.3,74,12.4,8
29.3,82.4,3,60.7,5.84,1.42,3.5,45,11.7,8
27.9,86.1,6,50.7,6.47,2.52,1.3,66,13.4,8
22.3,82.1,3,68.1,6.73,2.17,1.1,45,10.7,8
25.7,83.9,3,57.5,6.42,2.24,2.5,76,9.5,8
27.4,88.8,3,64.9,6.17,2.58,2.2,93,13.8,8
24.5,83.1,5,63.9,6.36,1.91,2.8,98,13.2,8
25.0,78.5,3,41.4,6.79,1.79,1.3,67,13.5,8
28.4,86.1,6,48.1,6.27,2.42,1.9,45,13.5,8
22.4,80.6,3,54.2,6.64,1.68,2.3,60,10.3,8
26.3,79.3,5,68.0,5.94,1.72,2.1,47,13.2,8
28.4,78.7,5,41.9,5.86,1.81,2.5,38,13.3,8
28.4,76.2,3,45.6,6.19,2.57,1.3,20,11.3,8
23.0,89.0,6,58.7,5.94,2.45,2.3,53,11.8,8
28.8,83.5,3,59.6,6.13,1.67,2.4,60,11.5,8
22.6,89.3,4,44.9,6.52,1.43,3.2,84,8.1,8
29.4,87.9,6,68.4,6.25,1.83,2.4,93,11.2,8
23.7,75.5,6,45.3,6.12,2.2,2.4,23,8.2,8
22.9,78.7,6,45.5,6.69,2.28,3.0,33,10.7,8
22.6,79.7,6,59.1,5.81,1.52,1.2,82,8.3,8
24.7,82.3,6,52.6,6.61,1.6,2.6,40,10.7,8
24.8,85.7,3,40.8,6.42,2.69,3.0,83,9.8,8
26.2,85.2,3,67.6,5.85,1.82,1.2,45,12.6,8
27.9,89.8,6,42.3,5.83,1.7,3.0,88,10.9,8
26.1,88.8,6,44.7,5.97,2.31,3.0,98,11.1,8
29.8,77.8,4,66.9,6.78,1.95,1.0,43,13.4,8
23.7,87.9,5,48.3,5.89,1.59,1.6,29,10.9,8
23.7,87.6,5,64.5,6.54,1.85,1.4,51,8.9,8
27.6,83.6,6,45.1,6.2,1.43,2.3,92,8.7,8
24.5,80.1,6,41.4,6.04,1.65,3.3,50,9.8,8
23.4,78.1,5,47.0,6.38,1.87,2.5,34,9.6,8
28.3,78.2,3,62.3,6.17,2.03,2.5,69,12.9,8
23.8,80.1,4,59.9,6.11,2.39,1.3,22,12.6,8
28.0,82.6,4,49.3,6.04,1.82,2.7,54,8.4,8
23.7,83.8,6,59.0,6.26,2.07,3.2,73,9.2,8
29.5,79.9,3,59.9,5.97,2.72,2.1,96,10.7,8
24.4,80.3,3,56.9,6.65,2.51,2.7,90,8.5,8
28.0,75.2,3,68.1,6.39,1.58,1.7,45,9.0,8
28.7,75.0,3,63.8,5.86,1.54,1.7,54,13.5,8
23.0,88.6,6,64.5,6.26,2.26,1.5,47,11.2,8
22.5,75.2,5,52.8,6.43,2.15,1.6,35,12.8,8
26.8,75.5,6,60.5,6.66,2.07,1.9,67,10.0,8
27.0,78.1,4,45.5,5.82,1.45,2.4,88,10.2,8
27.0,86.2,4,48.9,6.26,1.78,3.0,95,13.2,8
25.6,85.2,6,55.1,6.51,2.41,1.7,41,11.9,8
29.5,84.7,4,64.5,6.0,2.36,1.4,31,12.1,8
27.5,83.6,5,50.1,6.02,1.46,2.1,77,11.8,8
22.6,78.0,5,53.2,6.29,1.88,3.0,58,11.2,8
28.3,81.0,6,68.7,6.68,1.91,2.0,55,13.9,8
24.2,82.2,4,48.5,6.2,2.01,3.3,25,13.4,8
27.8,83.7,5,58.5,6.28,1.94,1.6,67,12.3,8
22.5,78.0,5,43.0,6.44,2.0,2.9,27,12.1,8
28.1,85.9,4,52.4,6.11,2.5,2.2,89,8.5,8
26.3,79.6,3,49.9,6.67,1.82,1.3,74,10.9,8
27.8,84.9,4,40.4,6.76,2.08,1.7,80,11.0,8
26.0,82.7,6,57.6,6.45,2.17,3.1,29,8.3,8
28.4,83.9,3,49.9,6.44,2.71,1.0,67,12.5,8
29.6,81.2,6,47.6,6.47,2.25,2.9,85,8.0,8
27.9,81.7,5,66.8,5.99,1.41,3.0,43,10.6,8
28.0,88.0,3,46.9,6.53,2.13,1.3,47,13.4,8
23.7,82.1,6,52.2,6.15,2.26,3.4,53,10.0,8
24.8,86.9,6,68.5,6.79,1.22,3.2,76,11.5,8
23.0,80.9,6,42.4,6.55,1.32,1.4,86,9.8,8
26.3,85.5,3,68.2,6.38,1.23,1.6,45,9.1,8
25.6,78.5,6,51.7,6.71,1.28,3.0,82,12.4,8
24.4,88.8,3,63.7,6.77,1.34,2.4,41,9.2,8
22.6,89.5,3,50.7,6.62,2.73,3.3,55,8.4,8
29.5,88.5,6,52.5,6.56,1.53,3.4,97,10.6,8
26.8,80.2,5,53.1,5.86,1.53,1.9,56,12.3,8
24.6,79.1,4,68.4,6.51,2.57,1.2,22,11.5,8
24.8,77.7,4,56.5,6.14,2.4,2.8,93,9.5,8
25.2,88.1,3,46.5,6.73,2.28,3.3,83,12.9,8
28.5,76.8,6,58.3,6.41,1.87,1.4,42,8.6,8
23.7,84.6,4,66.7,6.17,1.25,3.5,90,12.0,8
28.9,80.0,4,46.4,6.14,2.52,1.5,77,11.6,8
24.5,77.8,6,50.1,6.35,2.58,1.2,31,13.4,8
29.0,77.8,4,57.1,6.29,1.97,2.2,71,11.2,8
29.2,88.1,6,69.6,6.19,2.23,3.0,30,12.9,8
27.6,87.9,4,54.0,6.01,1.96,1.9,28,9.3,8
29.2,79.1,5,57.5,6.6,1.67,1.8,24,11.3,8
28.0,75.5,6,44.1,6.23,2.06,1.5,89,11.2,8
23.2,88.0,4,62.7,5.9,2.3,3.5,90,9.8,8
29.6,75.9,3,46.6,5.89,1.45,1.9,37,8.0,8
23.5,76.3,6,49.8,6.04,2.05,2.7,98,12.5,8
26.0,87.3,4,61.3,6.35,2.44,1.3,84,10.4,8
25.1,87.3,5,61.4,5.95,1.96,2.1,98,9.8,8
24.8,78.0,4,49.6,6.02,1.45,3.0,73,9.2,8
28.3,75.6,3,65.5,6.3,2.59,3.4,28,13.1,8
24.3,75.9,6,63.8,6.02,2.28,1.4,90,10.0,8
26.3,81.8,5,58.5,6.66,2.21,1.2,79,9.2,8
24.7,81.3,4,45.4,6.39,2.24,3.5,28,11.1,8
29.1,77.7,3,67.1,5.89,1.59,2.4,63,12.7,8
23.2,88.6,3,55.8,5.94,1.99,1.9,30,11.6,8
23.4,83.3,3,51.3,6.0,1.72,3.4,22,13.8,8
22.9,87.1,4,67.8,6.43,2.53,2.0,96,13.7,8
28.1,76.6,5,69.1,5.91,2.14,1.6,24,13.4,8
23.3,89.6,4,61.5,5.84,2.35,3.0,51,11.4,8
26.3,87.1,5,63.7,6.53,2.26,1.8,41,12.6,8
28.1,79.3,6,47.4,6.28,1.97,1.8,73,9.7,8
22.9,75.3,5,47.8,6.65,2.49,2.1,72,11.5,8
29.4,77.5,3,57.1,6.59,2.18,2.7,81,8.4,8
24.3,81.3,3,69.5,6.07,1.56,3.1,69,9.6,8
28.3,75.0,3,62.3,5.99,1.67,1.6,45,10.0,8
28.3,75.6,4,62.4,6.32,2.52,1.9,86,10.2,8
24.8,76.5,6,47.7,5.88,2.71,2.2,73,9.0,8
26.4,87.1,5,52.6,6.43,2.08,1.1,60,8.5,8
27.0,83.2,3,50.3,5.81,1.82,2.7,27,11.5,8
25.3,77.9,6,49.1,6.6,2.2,2.4,43,10.9,8
24.9,79.0,6,61.9,6.69,1.97,1.3,32,11.5,8
28.8,84.6,4,43.0,6.8,2.55,1.3,94,8.8,8
23.6,79.8,5,45.0,6.14,2.53,3.2,79,13.7,8
28.4,85.2,6,52.4,6.36,1.93,2.7,33,10.5,8
23.6,86.7,5,49.1,6.66,2.49,2.0,65,10.7,8
27.6,79.6,4,67.1,6.26,1.51,1.8,24,11.3,8
24.3,80.5,5,46.0,6.13,1.8,1.8,32,12.1,8
29.4,75.8,4,47.5,5.85,1.33,2.6,43,10.3,8
26.8,87.3,3,45.3,6.19,2.49,1.4,35,8.9,8
26.3,84.1,5,65.8,5.88,2.76,3.5,48,12.7,8
24.4,88.3,4,46.1,6.16,2.12,2.7,38,9.6,8
26.1,77.8,6,50.6,6.14,2.43,1.3,79,10.7,8
22.5,89.4,3,60.1,6.45,1.84,1.3,81,11.8,8
23.1,85.6,6,42.3,6.17,2.1,2.6,67,13.8,8
24.4,77.9,3,64.5,6.18,1.76,2.0,51,8.2,8
29.6,81.9,3,61.2,6.09,2.31,2.6,65,11.1,8
25.7,85.5,5,47.8,6.41,1.59,2.8,90,13.6,8
25.2,75.3,6,51.8,6.19,1.45,2.3,88,9.5,8
28.2,86.7,6,58.6,6.75,2.64,1.6,75,8.7,8
27.5,89.2,3,68.4,6.69,2.58,2.4,52,11.6,8
27.3,76.2,3,58.9,6.04,2.54,2.1,42,8.9,8
26.8,88.5,3,47.6,6.2,2.51,3.2,97,13.3,8
23.0,82.0,4,54.5,6.43,2.37,2.9,80,12.3,8
25.1,82.7,5,53.5,5.82,2.6,2.5,23,8.7,8
29.2,87.6,3,56.0,6.03,1.54,1.1,84,11.5,8
29.7,83.8,5,55.6,6.09,2.59,3.5,21,8.2,8
25.5,80.3,3,50.9,6.2,2.67,2.4,77,13.1,8
22.0,86.0,4,66.2,6.69,2.35,1.6,92,9.2,8
26.0,77.1,3,49.9,5.9,2.16,2.5,47,12.4,8
23.8,85.0,5,55.9,5.87,1.58,3.0,52,8.6,8
23.5,86.6,3,47.8,6.46,2.59,2.3,42,10.8,8
24.3,80.0,5,53.0,6.16,2.12,2.9,50,13.6,8
23.0,89.6,6,60.4,5.98,2.18,2.0,67,8.4,8
22.4,84.6,5,62.7,6.5,2.17,2.5,65,9.8,8
25.6,76.4,4,64.2,6.04,2.59,2.1,64,12.7,8
24.1,89.5,3,62.1,6.37,1.42,2.3,51,10.8,8
24.0,86.2,6,54.0,6.21,1.3,1.4,70,11.9,8
23.8,85.4,5,41.1,6.16,1.56,2.5,66,12.9,8
26.0,78.8,6,55.7,6.52,1.99,3.4,80,12.7,8
27.9,82.1,4,41.7,6.41,1.95,2.9,69,10.4,8
27.3,88.5,6,69.0,6.31,2.02,1.8,54,10.6,8
29.8,79.6,6,51.3,5.93,1.38,3.2,34,11.4,8
29.3,81.3,5,55.1,6.39,2.47,3.2,98,8.7,8
25.3,78.9,4,43.9,6.49,1.68,1.4,56,13.2,8
28.5,78.2,3,69.9,6.61,2.66,1.1,75,8.6,8
23.5,75.7,3,54.8,6.1,2.54,2.4,78,9.1,8
23.7,86.1,3,48.9,6.06,1.3,2.2,44,13.7,8
27.6,76.4,3,45.8,6.55,1.29,2.8,39,9.7,8
23.7,83.0,3,59.5,6.27,2.21,1.7,67,9.5,8
25.6,75.7,6,53.1,6.21,1.32,2.0,39,10.6,8
24.6,89.8,3,49.5,5.96,2.11,1.7,34,12.3,8
23.9,85.6,6,40.3,6.23,1.33,1.7,81,10.2,8
23.2,84.5,5,41.1,6.53,1.97,1.0,33,13.2,8
26.9,77.8,5,60.8,6.25,1.87,2.3,40,8.9,8
22.4,82.9,4,54.4,6.67,2.15,2.2,69,8.7,8
27.6,82.6,3,65.5,5.8,1.77,1.9,88,8.5,8
29.2,80.4,6,62.6,5.98,1.42,2.4,34,9.8,8
24.7,77.3,3,57.2,6.41,2.55,2.0,82,9.2,8
25.3,80.5,6,56.8,6.47,1.68,2.1,62,10.8,8
26.7,84.1,5,62.4,6.08,1.31,1.0,46,14.0,8
27.3,82.3,4,62.2,6.74,2.0,1.2,80,13.2,8
26.4,83.6,4,50.0,6.13,2.6,1.4,73,13.4,8
27.5,83.6,4,43.2,6.21,1.65,1.5,78,13.0,8
28.5,78.7,3,63.2,6.78,1.92,2.1,58,9.6,8
29.9,76.7,6,46.7,6.28,1.84,3.2,54,9.4,8
25.1,82.8,3,63.7,6.41,1.28,2.0,28,12.4,8
26.7,88.4,4,58.5,6.34,2.59,2.6,79,11.6,8
25.0,89.9,3,50.7,5.98,2.41,1.1,81,9.2,8
23.9,86.8,3,65.6,6.79,1.35,3.1,87,13.8,8
30.0,78.3,3,60.7,5.86,1.41,1.3,35,10.5,8
22.1,84.5,3,56.4,6.78,1.22,1.7,35,12.9,8
22.5,78.6,6,49.0,6.27,2.78,3.0,51,8.4,8
26.7,83.6,6,69.6,5.99,1.87,1.7,57,8.2,8
27.7,82.2,4,65.2,5.97,2.69,1.6,58,10.7,8
27.8,80.7,4,44.1,6.46,1.87,2.5,81,8.7,8
27.6,84.6,5,64.2,6.51,1.37,3.3,82,13.9,8
28.3,87.9,6,43.6,6.7,1.75,1.5,35,12.9,8
28.0,80.1,3,47.4,6.04,1.87,2.6,73,10.7,8
26.4,82.3,6,68.7,6.23,1.48,2.5,34,13.9,8
25.8,81.8,3,66.1,6.77,1.29,2.6,37,9.4,8
27.8,78.7,3,58.2,6.23,1.71,3.4,23,12.1,8
27.9,81.3,5,61.0,6.26,2.06,1.4,56,8.1,8
24.7,75.3,5,42.7,6.09,1.61,2.6,59,10.2,8
22.0,82.8,5,50.0,6.67,2.73,1.5,82,8.5,8
24.5,85.8,5,49.7,6.17,1.97,1.8,87,10.2,8
26.3,80.5,3,41.0,6.44,1.41,2.0,36,10.3,8
26.2,86.2,3,61.1,5.98,1.86,3.1,67,10.3,8
25.0,86.3,6,49.2,6.42,2.33,1.1,38,10.5,8
29.5,89.8,3,59.0,6.73,1.98,2.8,58,11.7,8
25.8,83.2,6,40.8,6.58,1.73,3.3,84,9.1,8
23.1,81.1,6,40.0,5.87,1.37,1.2,72,9.4,8
23.5,84.6,5,45.1,6.43,1.94,3.0,37,11.9,8
22.8,84.4,6,61.1,6.36,1.36,1.3,58,10.8,8
24.1,89.8,4,58.1,6.14,1.79,3.4,79,9.0,8
24.4,85.6,4,46.0,6.64,1.39,3.0,96,12.7,8
24.7,79.6,3,55.7,6.59,2.28,2.7,54,13.6,8
28.7,77.8,4,58.6,6.45,2.44,2.4,92,10.8,8
28.1,86.9,5,68.2,6.54,1.59,3.3,53,11.7,8
26.0,77.7,5,62.9,5.99,1.32,1.3,34,12.9,8
25.6,84.4,6,44.1,6.72,1.76,1.3,92,13.8,8
25.0,77.0,3,48.1,6.47,2.1,3.1,38,13.8,8
22.1,85.8,4,52.1,6.27,2.43,2.2,94,13.5,8
29.4,86.7,3,43.2,5.99,1.84,3.1,82,12.9,8
24.3,89.9,6,56.7,6.48,1.79,2.0,45,10.6,8
28.7,89.3,5,67.2,5.9,2.65,2.1,68,12.0,8
27.9,85.7,6,49.2,6.12,1.92,1.8,23,12.6,8
22.9,79.2,4,69.5,6.37,1.92,3.4,85,8.6,8
24.5,75.7,5,47.5,6.45,1.86,2.2,36,8.7,8
25.9,83.3,4,54.2,5.82,1.78,2.9,20,12.2,8
24.1,86.5,3,50.3,5.81,2.37,2.7,96,12.0,8
25.2,75.2,5,49.2,5.91,1.65,1.6,93,12.8,8
24.3,82.9,3,51.3,6.57,1.81,3.3,28,9.1,8
27.1,88.2,5,41.0,6.37,1.65,2.4,29,13.6,8
24.9,84.6,4,56.0,6.41,2.11,3.1,68,9.4,8
24.8,85.3,4,62.2,6.4,2.74,3.1,67,8.8,8
24.2,82.1,6,65.9,5.84,1.82,1.1,67,9.9,8
28.4,89.1,6,49.7,5.97,2.75,2.5,34,12.9,8
27.2,80.6,5,56.5,6.53,2.25,3.0,64,8.2,8
27.8,80.7,5,66.8,6.45,2.47,3.3,21,9.4,8
25.2,82.8,5,64.0,6.25,1.73,2.3,77,13.7,8
28.7,83.8,6,53.9,5.82,1.56,2.9,57,8.1,8
25.3,83.1,4,44.9,6.22,2.12,3.4,22,9.7,8
23.4,87.3,3,56.7,6.05,2.79,3.1,78,10.0,8
26.1,87.5,3,69.7,6.5,2.34,3.1,82,13.5,8
25.6,77.0,5,62.7,6.62,2.29,2.0,62,13.1,8
22.7,83.9,3,65.4,6.3,1.92,1.2,23,10.8,8
27.3,89.8,3,45.7,6.2,2.61,3.4,62,9.9,8
28.5,84.0,3,67.1,6.07,2.32,2.7,80,13.7,8
24.8,85.3,6,40.4,5.89,2.28,1.4,68,9.1,8
28.1,87.9,6,65.9,6.17,1.67,3.4,83,10.9,8
26.7,88.0,3,47.2,6.48,2.73,2.8,39,10.5,8
24.2,75.3,4,58.7,6.47,1.6,1.2,64,13.6,8
24.8,78.6,4,48.8,6.21,2.04,1.4,36,12.5,8
29.6,87.9,6,44.1,6.77,1.74,3.2,85,10.8,8
23.7,85.0,4,47.4,6.74,1.49,3.4,41,11.6,8
23.2,84.5,5,54.2,6.68,1.43,1.9,69,13.4,8
22.6,87.9,5,67.6,6.24,1.67,2.0,89,13.0,8
29.0,87.1,4,51.7,6.55,2.3,2.0,44,11.7,8
27.4,86.3,3,41.7,6.73,2.76,3.1,21,13.5,8
22.9,75.7,4,40.7,6.54,2.57,2.1,62,10.3,8
28.1,86.7,3,46.3,6.12,1.55,1.9,36,12.4,8
27.0,78.0,3,41.6,5.87,1.33,2.6,92,8.1,8
29.9,75.4,4,51.1,6.76,2.3,2.2,39,11.5,8
26.1,82.4,5,51.5,6.79,1.25,2.3,56,8.8,8
26.1,89.1,3,69.2,6.49,2.57,2.0,71,11.1,8
24.0,88.3,3,49.2,6.12,2.52,2.2,98,9.5,8
23.5,89.7,6,58.0,6.67,2.47,1.1,45,10.3,8
27.9,78.7,4,64.6,6.75,2.08,3.3,44,12.8,8
25.0,85.4,6,55.4,6.31,2.76,1.1,83,8.4,8
27.8,75.8,3,60.9,6.11,1.93,2.9,50,11.2,8
28.2,87.1,3,69.2,6.21,2.78,1.7,49,8.9,8
29.2,82.9,6,49.7,5.87,2.61,1.3,29,11.4,8
25.4,89.9,4,42.2,6.37,1.4,2.5,57,11.8,8
22.8,78.6,6,52.9,6.18,2.63,2.8,47,9.1,8
22.2,86.8,6,56.2,6.68,1.69,2.6,43,8.0,8
24.3,77.6,3,57.4,6.08,2.43,2.4,48,8.5,8
29.5,79.3,5,62.2,5.81,1.2,2.3,36,12.1,8
28.0,79.4,5,66.9,6.54,1.64,2.4,89,10.3,8
26.5,83.7,5,55.0,5.81,2.41,3.2,83,10.2,8
23.9,80.5,4,44.3,6.35,2.76,1.2,50,12.2,8
27.7,81.6,6,52.1,5.98,1.47,1.4,76,11.0,8
27.9,82.8,4,44.7,6.41,1.94,3.0,39,11.8,8
23.8,75.8,5,45.5,6.0,2.14,1.8,65,13.5,8
27.7,85.0,4,40.1,6.3,2.72,2.9,21,11.0,8
23.0,84.7,4,67.9,6.14,1.93,1.9,69,11.8,8
22.8,89.5,4,62.4,5.98,2.69,3.3,79,11.8,8
